_id,_title,_detail,_type,_parentMasterMissionId,_conditionType,_conditionValues,_conditionNumber,_masterMissionRewardId,_priority,_masterReleaseLabelId
2210621,Clear 250 live shows.,Clear 250 live shows.,9,0,5,,250,132210621,979,223053104
2210622,Clear 300 live shows.,Clear 300 live shows.,9,0,5,,300,132210622,978,223053104
2210623,Clear 350 live shows.,Clear 350 live shows.,9,0,5,,350,132210623,977,223053104
2210624,Clear 400 live shows.,Clear 400 live shows.,9,0,5,,400,132210624,976,223053104
2210625,Clear 450 live shows.,Clear 450 live shows.,9,0,5,,450,132210625,975,223053104
2210626,Clear 500 live shows.,Clear 500 live shows.,9,0,5,,500,132210626,974,223053104
2210627,Achieve a FULL COMBO in an event song.,Achieve a FULL COMBO in an event song.,9,0,40,,1,132210627,973,223053104
2210628,"Achieve a score of 50,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on NORMAL difficulty or higher.",9,0,42,"1311901,1,50000",1,132210628,972,223053104
2210629,"Achieve a score of 200,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on HARD difficulty or higher.","Achieve a score of 200,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on HARD difficulty or higher.",9,0,42,"1311901,2,200000",1,132210629,971,223053104
2210630,"Achieve a score of 300,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on EXPERT difficulty or higher.","Achieve a score of 300,000 on the song ""Just Believe!!! (12 Singers Ver.)"" on EXPERT difficulty or higher.",9,0,42,"1311901,3,300000",1,132210630,970,223053104
2210631,Log in to the event. *Hidden,Log in to the event. *Hidden,9,0,79,106,1,0,999,223053106
2210632,Collect 5000 event pts. *Hide,Collect 5000 event pts. *Hide,9,0,78,106,5000,0,999,223053106
2210633,"Collect 12,000 event pts. *Hide","Collect 12,000 event pts. *Hide",9,0,78,106,12000,0,999,223053106
2210634,"Collect 20,000 event pts. *Hide","Collect 20,000 event pts. *Hide",9,0,78,106,20000,0,999,223053106
2210635,"Collect 30,000 event pts. *Hide","Collect 30,000 event pts. *Hide",9,0,78,106,30000,0,999,223053106
2710701,Collect 100 event pts.,Collect 100 event pts.,14,0,38,,100,132710701,999,223061101
2710702,"Collect 4,000 event pts.","Collect 4,000 event pts.",14,0,38,,4000,132710702,998,223061101
2710703,"Collect 8,000 event pts.","Collect 8,000 event pts.",14,0,38,,8000,132710703,997,223061101
2610704,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,13,0,9,1,1,132610704,996,223061101
2610705,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,13,0,9,1,3,132610705,995,223061101
2610706,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,13,0,9,1,5,132610706,994,223061101
2610707,"Complete a live show with a score of 50,000 or higher.","Complete a live show with a score of 50,000 or higher.",13,0,28,"0,50000",1,132610707,993,223061101
2610708,"Complete a live show with a score of 100,000 or higher.","Complete a live show with a score of 100,000 or higher.",13,0,28,"0,100000",1,132610708,992,223061101
2610709,"Complete a live show with a score of 150,000 or higher.","Complete a live show with a score of 150,000 or higher.",13,0,28,"0,150000",1,132610709,991,223061101
2610710,"Play a song selected by the ""Auto Sort"" feature 3 times.","Play a song selected by the ""Auto Sort"" feature 3 times.",13,0,62,,3,132610710,990,223061101
2610711,"Play a song selected by the ""Auto Sort"" feature 5 times.","Play a song selected by the ""Auto Sort"" feature 5 times.",13,0,62,,5,132610711,989,223061101
2610712,"Play a song selected by the ""Auto Sort"" feature 10 times.","Play a song selected by the ""Auto Sort"" feature 10 times.",13,0,62,,10,132610712,988,223061101
2610713,Clear 10 live shows.,Clear 10 live shows.,13,0,5,,10,132610713,987,223061101
2610714,Complete 15 live shows.,Complete 15 live shows.,13,0,5,,15,132610714,986,223061101
2610715,Clear 20 live shows.,Clear 20 live shows.,13,0,5,,20,132610715,985,223061101
2610716,Clear 25 live shows.,Clear 25 live shows.,13,0,5,,25,132610716,984,223061101
2610717,Clear 30 live shows.,Clear 30 live shows.,13,0,5,,30,132610717,983,223061101
2610718,Clear 35 live shows.,Clear 35 live shows.,13,0,5,,35,132610718,982,223061101
2610719,Clear 40 live shows.,Clear 40 live shows.,13,0,5,,40,132610719,981,223061101
2610720,Complete 45 live shows.,Complete 45 live shows.,13,0,5,,45,132610720,980,223061101
2610721,Clear 50 live shows.,Clear 50 live shows.,13,0,5,,50,132610721,979,223061101
2310901,Collect 100 event pts.,Collect 100 event pts.,10,0,38,,100,132310901,999,223063004
2310902,"Collect 1,000 event pts.","Collect 1,000 event pts.",10,0,38,,1000,132310902,998,223063004
2310903,"Collect 5,000 event pts.","Collect 5,000 event pts.",10,0,38,,5000,132310903,997,223063004
2310904,"Collect 10,000 event pts.","Collect 10,000 event pts.",10,0,38,,10000,132310904,996,223063004
2310905,Complete a song from Love Live! Superstar!!,Complete a song from Love Live! Superstar!!,10,0,73,4,1,132310905,995,223063004
2310906,Complete songs from Love Live! Superstar!! 3 times.,Complete songs from Love Live! Superstar!! 3 times.,10,0,73,4,3,132310906,994,223063004
2310907,Complete songs from Love Live! Superstar!! 5 times.,Complete songs from Love Live! Superstar!! 5 times.,10,0,73,4,5,132310907,993,223063004
2210908,Clear 10 live shows.,Clear 10 live shows.,9,0,5,,10,132210908,992,223063004
2210909,Clear 20 live shows.,Clear 20 live shows.,9,0,5,,20,132210909,991,223063004
2210910,Clear 30 live shows.,Clear 30 live shows.,9,0,5,,30,132210910,990,223063004
2210911,Clear 40 live shows.,Clear 40 live shows.,9,0,5,,40,132210911,989,223063004
2210912,Clear 50 live shows.,Clear 50 live shows.,9,0,5,,50,132210912,988,223063004
2210913,Clear 60 live shows.,Clear 60 live shows.,9,0,5,,60,132210913,987,223063004
2210914,Clear 70 live shows.,Clear 70 live shows.,9,0,5,,70,132210914,986,223063004
2210915,Clear 80 live shows.,Clear 80 live shows.,9,0,5,,80,132210915,985,223063004
2210916,Clear 90 live shows.,Clear 90 live shows.,9,0,5,,90,132210916,984,223063004
2210917,Clear 100 live shows.,Clear 100 live shows.,9,0,5,,100,132210917,983,223063004
2210918,Clear 125 live shows.,Clear 125 live shows.,9,0,5,,125,132210918,982,223063004
2210919,Clear 150 live shows.,Clear 150 live shows.,9,0,5,,150,132210919,981,223063004
2210920,Clear 200 live shows.,Clear 200 live shows.,9,0,5,,200,132210920,980,223063004
2210921,Clear 250 live shows.,Clear 250 live shows.,9,0,5,,250,132210921,979,223063004
2210922,Clear 300 live shows.,Clear 300 live shows.,9,0,5,,300,132210922,978,223063004
2210923,Clear 350 live shows.,Clear 350 live shows.,9,0,5,,350,132210923,977,223063004
2210924,Clear 400 live shows.,Clear 400 live shows.,9,0,5,,400,132210924,976,223063004
2210925,Clear 450 live shows.,Clear 450 live shows.,9,0,5,,450,132210925,975,223063004
2210926,Clear 500 live shows.,Clear 500 live shows.,9,0,5,,500,132210926,974,223063004
2210927,Achieve a FULL COMBO in an event song.,Achieve a FULL COMBO in an event song.,9,0,40,,1,132210927,973,223063004
2210928,"Achieve a score of 50,000 on the song ""WE WILL‼"" on NORMAL difficulty or higher.","Achieve a score of 50,000 on the song ""WE WILL‼"" on NORMAL difficulty or higher.",9,0,42,"1404801,1,50000",1,132210928,972,223063004
2210929,"Achieve a score of 200,000 on the song ""WE WILL‼"" on HARD difficulty or higher.","Achieve a score of 200,000 on the song ""WE WILL‼"" on HARD difficulty or higher.",9,0,42,"1404801,2,200000",1,132210929,971,223063004
2210930,"Achieve a score of 300,000 on the song ""WE WILL‼"" on EXPERT difficulty or higher.","Achieve a score of 300,000 on the song ""WE WILL‼"" on EXPERT difficulty or higher.",9,0,42,"1404801,3,300000",1,132210930,970,223063004
2210931,Log in to the event. *Hidden,Log in to the event. *Hidden,9,0,79,109,1,0,999,223063006
2210932,Collect 5000 event pts. *Hide,Collect 5000 event pts. *Hide,9,0,78,109,5000,0,999,223063006
2210933,"Collect 12,000 event pts. *Hide","Collect 12,000 event pts. *Hide",9,0,78,109,12000,0,999,223063006
2210934,"Collect 20,000 event pts. *Hide","Collect 20,000 event pts. *Hide",9,0,78,109,20000,0,999,223063006
2210935,"Collect 30,000 event pts. *Hide","Collect 30,000 event pts. *Hide",9,0,78,109,30000,0,999,223063006
2711001,Collect 100 event pts.,Collect 100 event pts.,14,0,38,,100,132711001,999,223071101
2711002,"Collect 4,000 event pts.","Collect 4,000 event pts.",14,0,38,,4000,132711002,998,223071101
2711003,"Collect 8,000 event pts.","Collect 8,000 event pts.",14,0,38,,8000,132711003,997,223071101
2611004,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,13,0,9,1,1,132611004,996,223071101
2611005,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,13,0,9,1,3,132611005,995,223071101
2611006,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,13,0,9,1,5,132611006,994,223071101
2611007,"Complete a live show with a score of 50,000 or higher.","Complete a live show with a score of 50,000 or higher.",13,0,28,"0,50000",1,132611007,993,223071101
2611008,"Complete a live show with a score of 100,000 or higher.","Complete a live show with a score of 100,000 or higher.",13,0,28,"0,100000",1,132611008,992,223071101
2611009,"Complete a live show with a score of 150,000 or higher.","Complete a live show with a score of 150,000 or higher.",13,0,28,"0,150000",1,132611009,991,223071101
2611010,"Play a song selected by the ""Auto Sort"" feature 3 times.","Play a song selected by the ""Auto Sort"" feature 3 times.",13,0,62,,3,132611010,990,223071101
2611011,"Play a song selected by the ""Auto Sort"" feature 5 times.","Play a song selected by the ""Auto Sort"" feature 5 times.",13,0,62,,5,132611011,989,223071101
2611012,"Play a song selected by the ""Auto Sort"" feature 10 times.","Play a song selected by the ""Auto Sort"" feature 10 times.",13,0,62,,10,132611012,988,223071101
2511101,Collect 150 event pts.,Collect 150 event pts.,12,0,38,,150,132511101,999,223071505
2511102,"Collect 1,500 event pts.","Collect 1,500 event pts.",12,0,38,,1500,132511102,998,223071505
2511103,"Collect 7,500 event pts.","Collect 7,500 event pts.",12,0,38,,7500,132511103,997,223071505
2511104,"Collect 15,000 event pts.","Collect 15,000 event pts.",12,0,38,,15000,132511104,996,223071505
2511105,Complete a Teamup Live Show as a Backup member.,Complete a Teamup Live Show as a Backup member.,12,0,81,,1,132511105,1996,223071505
2511106,Complete a Teamup Live Show as a Backup member 3 times.,Complete a Teamup Live Show as a Backup member 3 times.,12,0,81,,3,132511106,1995,223071505
2511107,Complete a Teamup Live Show as a Backup member 5 times.,Complete a Teamup Live Show as a Backup member 5 times.,12,0,81,,5,132511107,1994,223071505
2411108,Complete a Teamup Live Show as a Backup member 7 times.,Complete a Teamup Live Show as a Backup member 7 times.,11,0,81,,7,132411108,992,223071505
2411109,Complete a Teamup Live Show as a Backup member 10 times.,Complete a Teamup Live Show as a Backup member 10 times.,11,0,81,,10,132411109,991,223071505
2411110,Complete a Teamup Live Show as a Backup member 20 times.,Complete a Teamup Live Show as a Backup member 20 times.,11,0,81,,20,132411110,990,223071505
2411111,Complete a Teamup Live Show as a Backup member 30 times.,Complete a Teamup Live Show as a Backup member 30 times.,11,0,81,,30,132411111,989,223071505
2411112,Clear 10 live shows.,Clear 10 live shows.,11,0,5,,10,132411112,988,223071505
2411113,Clear 20 live shows.,Clear 20 live shows.,11,0,5,,20,132411113,987,223071505
2411114,Clear 30 live shows.,Clear 30 live shows.,11,0,5,,30,132411114,986,223071505
2411115,Clear 40 live shows.,Clear 40 live shows.,11,0,5,,40,132411115,985,223071505
2411116,Clear 50 live shows.,Clear 50 live shows.,11,0,5,,50,132411116,984,223071505
2411117,Clear 60 live shows.,Clear 60 live shows.,11,0,5,,60,132411117,983,223071505
2411118,Clear 70 live shows.,Clear 70 live shows.,11,0,5,,70,132411118,982,223071505
2411119,Clear 80 live shows.,Clear 80 live shows.,11,0,5,,80,132411119,981,223071505
2411120,Clear 90 live shows.,Clear 90 live shows.,11,0,5,,90,132411120,980,223071505
2411121,Clear 100 live shows.,Clear 100 live shows.,11,0,5,,100,132411121,979,223071505
2411122,Get 3rd place or higher in a Teamup Live Show 5 times.,Get 3rd place or higher in a Teamup Live Show 5 times.,11,0,82,3,5,132411122,978,223071505
2411123,Get 2nd place or higher in a Teamup Live Show 3 times.,Get 2nd place or higher in a Teamup Live Show 3 times.,11,0,82,2,3,132411123,977,223071505
2411124,Get 1st place or higher in a Teamup Live Show.,Get 1st place or higher in a Teamup Live Show.,11,0,82,1,1,132411124,976,223071505
2411125,Complete a Teamup Live Show with four or more other players.,Complete a Teamup Live Show with four or more other players.,11,0,80,4,1,132411125,975,223071505
2411126,Complete a Teamup Live Show with four or more other players 3 times.,Complete a Teamup Live Show with four or more other players 3 times.,11,0,80,4,3,132411126,974,223071505
2411127,Complete a Teamup Live Show with four or more other players 5 times.,Complete a Teamup Live Show with four or more other players 5 times.,11,0,80,4,5,132411127,973,223071505
2411128,Complete a Teamup Live Show with four or more other players 10 times.,Complete a Teamup Live Show with four or more other players 10 times.,11,0,80,4,10,132411128,972,223071505
2411129,Complete a Teamup Live Show with four or more other players 20 times.,Complete a Teamup Live Show with four or more other players 20 times.,11,0,80,4,20,132411129,971,223071505
2411130,Complete a Teamup Live Show with four or more other players 30 times.,Complete a Teamup Live Show with four or more other players 30 times.,11,0,80,4,30,132411130,970,223071505
2711201,Collect 100 event pts.,Collect 100 event pts.,14,0,38,,100,132711201,999,223072601
2711202,"Collect 4,000 event pts.","Collect 4,000 event pts.",14,0,38,,4000,132711202,998,223072601
2711203,"Collect 8,000 event pts.","Collect 8,000 event pts.",14,0,38,,8000,132711203,997,223072601
2611204,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,Accomplish a FULL COMBO in a live show on NORMAL difficulty or higher.,13,0,9,1,1,132611204,996,223072601
2611205,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 3 times in live shows on NORMAL difficulty or higher.,13,0,9,1,3,132611205,995,223072601
2611206,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,Accomplish a FULL COMBO 5 times in live shows on NORMAL difficulty or higher.,13,0,9,1,5,132611206,994,223072601
2611207,"Complete a live show with a score of 50,000 or higher.","Complete a live show with a score of 50,000 or higher.",13,0,28,"0,50000",1,132611207,993,223072601
2611208,"Complete a live show with a score of 100,000 or higher.","Complete a live show with a score of 100,000 or higher.",13,0,28,"0,100000",1,132611208,992,223072601
2611209,"Complete a live show with a score of 150,000 or higher.","Complete a live show with a score of 150,000 or higher.",13,0,28,"0,150000",1,132611209,991,223072601
2611210,"Play a song selected by the ""Auto Sort"" feature 3 times.","Play a song selected by the ""Auto Sort"" feature 3 times.",13,0,62,,3,132611210,990,223072601
2611211,"Play a song selected by the ""Auto Sort"" feature 5 times.","Play a song selected by the ""Auto Sort"" feature 5 times.",13,0,62,,5,132611211,989,223072601
2611212,"Play a song selected by the ""Auto Sort"" feature 10 times.","Play a song selected by the ""Auto Sort"" feature 10 times.",13,0,62,,10,132611212,988,223072601
2510801,Collect 150 event pts.,Collect 150 event pts.,12,0,38,,150,132510801,999,223061504
2510802,"Collect 1,500 event pts.","Collect 1,500 event pts.",12,0,38,,1500,132510802,998,223061504
2510803,"Collect 7,500 event pts.","Collect 7,500 event pts.",12,0,38,,7500,132510803,997,223061504
2510804,"Collect 15,000 event pts.","Collect 15,000 event pts.",12,0,38,,15000,132510804,996,223061504
2510805,Complete a Teamup Live Show as a Backup member.,Complete a Teamup Live Show as a Backup member.,12,0,81,,1,132510805,1996,223061504
2510806,Complete a Teamup Live Show as a Backup member 3 times.,Complete a Teamup Live Show as a Backup member 3 times.,12,0,81,,3,132510806,1995,223061504
2510807,Complete a Teamup Live Show as a Backup member 5 times.,Complete a Teamup Live Show as a Backup member 5 times.,12,0,81,,5,132510807,1994,223061504
2410808,Complete a Teamup Live Show as a Backup member 7 times.,Complete a Teamup Live Show as a Backup member 7 times.,11,0,81,,7,132410808,992,223061504
2410809,Complete a Teamup Live Show as a Backup member 10 times.,Complete a Teamup Live Show as a Backup member 10 times.,11,0,81,,10,132410809,991,223061504
2410810,Complete a Teamup Live Show as a Backup member 20 times.,Complete a Teamup Live Show as a Backup member 20 times.,11,0,81,,20,132410810,990,223061504
2410811,Complete a Teamup Live Show as a Backup member 30 times.,Complete a Teamup Live Show as a Backup member 30 times.,11,0,81,,30,132410811,989,223061504
