_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
3068,Tsunagaru Connect,Tsunagaru Connect,Tsunagaru Connect,Rina Tennoji (C.V: Chiemi Tanaka),Lyrics: Ayaka Miyake<br>Composition: DECO*27<br>Arrangement: Police Piccadilly,Love Live! Nijigasaki High School Idol Club Anime Episode 6 Soundtrack,"Rina put her Rina-chan Board through its paces when debuting this song at her solo live show. The line ""CTRL + Z doesn't work"" is pure Rina, and is her way of expressing how we can't undo what we say in real-life conversations. As a bona fide techie, Rina of course includes plenty of chiptune samples.",3,390,jacket_3068,31003068,32003068,0,0,0,2020/12/02,1
3069,Yagate Hitotsu no Monogatari,Yagate Hitotsu no Monogatari,Yagate Hitotsu no Monogatari,Shizuku Osaka (C.V: Kaori Maeda),Lyrics / Composition: Tsukimisou<br>Arrangement: Hiroto Kikuchi,Nijigasaki High School Idol Club Shizuku Bond Episode 21 Soundtrack,"In a SIF All Stars Kizuna episode, Shizuku performed this while doing a reading for her fan club. Shizuku's idea, ""The Stories of Beginnings"", which Shizuku thought up, and ""The Tale of a Certain Girl"", which she acted in, come together in this song much like a musical.<br>",3,390,jacket_3003,31003069,32003069,0,0,0,2020/09/02,1
3070,Tanoshii no Tensai,Tanoshii no Tensai,Tanoshii no Tensai,Ai Miyashita (C.V: Natsumi Murakami),Lyrics: Akira Sunset<br>Composition: Akira Sunset and Carlos K.<br>Arrangement: Carlos K.,Nijigasaki High School Idol Club Ai Bond Episode 21 Soundtrack,"In a SIF All Stars Kizuna episode, Ai performed this at her live show to cheer up everyone in the hospital. It's hard to be salty about a song peppered with so many puns and Ai's trademark rapping (which is really on point in this one), especially when it's such a cheerful, high-energy tune.<br>",3,390,jacket_3003,31003070,32003070,0,0,0,2020/09/02,1
3071,Ketsui no Hikari,Ketsui no Hikari,Ketsui no Hikari,Shioriko Mifune (C.V: Moeka Koizumi),Lyrics / Composition / Arrangement: Ayumu Nakamura and Hiroto Kikuchi,Nijigasaki High School Idol Club Shioriko Bond Episode 6 Soundtrack,"In a SIF All Stars Kizuna episode, Shioriko sung this about embarking down a new path. She sings about her big, but still vague dreams over a solid J-rock melody.<br>",3,390,jacket_3003,31003071,32003071,0,0,0,2020/09/02,1
3072,Mirai Harmony,Mirai Harmony,Mirai Harmony,Nijigasaki High School Idol Club,Lyrics: Kanata Okajima<br>Composition / Arrangement: Akira Sunset and ulala,,"The first Nijigasaki High School Idol Club B-side single to get an animated promo video! Another video was produced for just one round of the chorus. Most fans found the inspiring string section and optimistic, forward-looking lyrics really stuck with them. An arranged version played as background music in season 2, episode 11 of the anime.<br>",3,300,jacket_3072,31003072,32003072,0,0,0,2020/07/29,1
3073,SUPER NOVA,SUPER NOVA,SUPER NOVA,DiverDiva,Lyrics / Composition / Arrangement: Dummy Dog,,"DiverDiva's first single. A pure dance song that embodies the idea that they're friends but rivals. The song evokes imagery of the milky way, and the contrast between Ai's hardcore rapping and Karin's cool, coy singing shows how they're as different as the sun and moon. But it's exactly that gap that makes them such a great unit.",3,301,jacket_3073,31003073,32003073,0,0,0,2020/02/12,1
3074,Kaika Sengen,Kaika Sengen,Kaika Sengen,Ayumu Uehara (C.V: Aguri Onishi),Lyrics / Composition: Akira Sunset<br>Arrangement: Naoki Endo,Nijigasaki High School Idol Club Ayumu Bond Episode 12 Soundtrack,"In a Kizuna episode, Ayumu wrote this as a thank-you to those who sent her fan letters. The blooming gerbera daisies mean ""always progressing"" in the language of flowers, representing Ayumu's intent to keep growing alongside her fan base.<br>",3,390,jacket_3047,31003074,32003074,0,0,0,2019/10/02,1
3075,Yuu & Ai,Yuu & Ai,Yuu & Ai,Ai Miyashita (C.V: Natsumi Murakami),Lyrics: Akira Sunset<br>Composition: Carlos K.<br>Arrangement: Carlos K. and Konnie Aoki,Nijigasaki High School Idol Club Ai Bond Episode 12 Soundtrack,"A song from the Nijigasaki High School Idol Club's second album. In a Kizuna episode, Ai released this as a surprise thank-you to her fan club, the Ai Pals. The song's theme of friendship and love will bring a smile to anyone's face.",3,390,jacket_3047,31003075,32003075,0,0,0,2019/10/02,1
3076,Koe Tsunagou yo,Koe Tsunagou yo,Koe Tsunagou yo,Emma Verde (C.V: Maria Sashide),Lyrics: Ryota Saito<br>Composition / Arrangement: Kenta Urashima and Takumi Yamamoto,Nijigasaki High School Idol Club Emma Bond Episode 12 Soundtrack,"In a Kizuna episode, Emma volunteered at a nursery school and met a little girl who was feeling down. Emma wrote this song with you, the player, to cheer her up. The performance at the First Live was based on this episode, and a kids dance troupe joined Emma onstage and danced with her.",3,390,jacket_3047,31003076,32003076,0,0,0,2019/10/02,1
3077,Telepathy,Telepathy,Telepathy,Rina Tennoji (C.V: Chiemi Tanaka),Lyrics: NOVECHIKA and Naoki Kubo<br>Composition: Naoki Kubo<br>Arrangement: Hisashi Nawata,Nijigasaki High School Idol Club Rina Bond Episode 12 Soundtrack,"In a Kizuna episode, this became the very first song Rina performed without using her Rina-chan Board. Chapter 12 of that Kizuna episode blew up on social media and may have broken the internet. Fans also recall the telepathy sticks waved around during the live show as being especially memorable.",3,390,jacket_3047,31003077,32003077,0,0,0,2019/10/02,1
3078,TOKIMEKI Runners,TOKIMEKI Runners,TOKIMEKI Runners,Nijigasaki High School Idol Club,Lyrics: Aki Hata<br>Composition / Arrangement: Yatoki Tsukasa (Arte Refact),Love Live! School Idol Festival ALL STARS Opening Theme,"The theme song to School Idol Festival All Stars, and the first song on the first album. It's both the original song of the Nijigasaki High School Idol Club and a staple at their live shows. The opening movie featured the combined 27 members of μ's, Aqours, and Nijigasaki in an unforgettable animated spectacle.",3,300,jacket_3078,31003078,32003078,0,0,0,2018/11/21,1
3079,Miracle STAY TUNE! (Ver. 1),Miracle STAY TUNE! (Ver. 1),Miracle STAY TUNE! (Ver. 1),Nijigasaki High School Idol Club,Lyrics: NOVECHIKA<br>Composition: NOVECHIKA and Takayuki Yoshimura<br>Arrangement: Naoki Endo,,A split single from the Love Live! Series All Night Nippon GOLD tie-in project. A catchy up-tempo tune that's a perfect fit for a radio collaboration. Between songs were link segments featuring all 12 girls talking much like real radio segments. They even released a separate version speaking the local Kansai dialect for the 4th Live in Osaka.,3,300,jacket_3079,31003079,32003079,0,0,0,2021/11/24,1
3080,Colorful Dreams! Colorful Smiles!,Colorful Dreams! Colorful Smiles!,Colorful Dreams! Colorful Smiles!,Nijigasaki High School Idol Club,Lyrics: Ayaka Miyake<br>Composition: Takeru Yoda and Carlos K.<br>Arrangement: Takeru Yoda and tasuku,Love Live! Nijigasaki High School Idol Club Anime Season 2 Opening Theme,"Noted by fans for the call during the intro. In the music video, the girls sing on the water around Odaiba, and during the interludes the video features Odaiba, Ariake, Toyosu, and other places around the setting of Nijigasaki High School. The Nijigasaki 5th Live opened with costumes and decorations themed after this song, putting the crowd in a colorful mood right off the bat.<br>",3,300,jacket_3080,31003080,32003080,0,0,0,2022/04/20,1
3081,Twilight,Twilight,Twilight,Nijigasaki High School Idol Club,Lyrics: Ereca Suzuki<br>Composition: Ereca Suzuki and JOE<br>Arrangement: JOE,,"Features a slightly melancholy melody, keeping with the song's theme of meetings and partings. Lyrics like ""Our youth may not last forever"" and ""I'm so glad we met"" urge us to make the most of the short time we've been given.<br>",3,300,jacket_3080,31003081,32003081,0,0,0,2022/04/20,1
3082,Yume ga Bokura no Taiyou sa,Yume ga Bokura no Taiyou sa,Yume ga Bokura no Taiyou sa,Nijigasaki High School Idol Club,Lyrics: Aki Hata<br>Composition / Arrangement: Show Aratame (HANO),Love Live! Nijigasaki High School Idol Club Anime Season 2 Ending Theme,"An encouraging song that tells listeners, even if you're crying today, try to smile tomorrow. The lyrics start packing in more syllables as the song progresses, like a crowd gathering together. In a heart-warming sequence, the music video and live show feature each member bringing flowers to Yu.<br>",3,300,jacket_3082,31003082,32003082,0,0,0,2022/04/27,1
3083,Ryouran! Victory Road (type A),Ryouran! Victory Road (type A),Ryouran! Victory Road (type A),Nijigasaki High School Idol Club,Lyrics / Composition / Arrangement: ChibaNyan,,"The Nijigasaki High School Idol Club's member introduction song. The first half, type A version brings us Kasumi, Rina, Ai, Emma, Karin, and Setsuna. The EDM beats, poppy introductions, and the ""Flower and Flourish! Nijigasaki!"" calls live rent-free in the heads of many a fan.<br>",3,300,jacket_3082,31003083,32003083,0,0,0,2022/04/27,1
3084,Eutopia,Eutopia,Eutopia,Lanzhu Zhong (C.V: Akina Homoto),Lyrics: Ayaka Miyake<br>Composition / Arrangement: *Luna and Toshikazu Kadono,Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 1 Soundtrack,"Features Lanzhu's forceful dancing and an impactful melody reminiscent of the second anime opening. Composed by Mia. The music video features shots of Lanzhu's costumes and poses from Queendom, giving her fans an extra-special treat.<br>",3,390,jacket_3084,31003084,32003084,0,0,0,2022/06/22,1
3085,ENJOY IT!,ENJOY IT!,ENJOY IT!,QU4RTZ,"Lyrics: Ereca Suzuki<br>Composition: Ryo ""Lefty"" Miyata and Carlos K.<br>Arrangement: Ryo ""Lefty"" Miyata",Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 3 Soundtrack,"Kazumi, Rina, Emma, and Kanata came together as a unit and made this song to show Lanzhu the School Idol Club's highlights, deepening their own bonds in the process. At the live show, the entire audience started clapping before the big moment and danced along with the catchy choreography.<br>",3,303,jacket_3085,31003085,32003085,0,0,0,2022/05/11,1
3086,4 SEASONS,4 SEASONS,4 SEASONS,QU4RTZ,Lyrics: Pahamutan and Luis Ogata<br>Composition / Arrangement: Luis Ogata,,"An sentimental melody takes listeners on a journey through the four seasons and the memories that accompany them. The members of QU4RTZ harmonize beautifully as always, but also sing in unison in this song.<br>",3,303,jacket_3085,31003086,32003086,0,0,0,2022/05/11,1
3087,Eternal Light,Eternal Light,Eternal Light,DiverDiva,Lyrics / Composition / Arrangement: Dummy Dog,Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 4 Soundtrack,"Unlike the harmony of QU4RTZ, Ai and Karin clash head-to-head like true rivals in this DiverDiva duet. Their live performances were in perfect sync with each other and the frantic drum 'n bass track.<br>",3,301,jacket_3087,31003087,32003087,0,0,0,2022/05/25,1
3088,Koisuru Magic!!,Koisuru Magic!!,Koisuru Magic!!,DiverDiva,Lyrics: Pahamutan and PASSiON KiNG<br>Composition / Arrangement: PASSiON KiNG,,"A rare pop love song from DiverDiva. Little-known bit of trivia: the opening chorus of ""Kissy kissy, I love love you! Kissy kissy, love love love me"" originated at a fan meeting.<br>",3,301,jacket_3087,31003088,32003088,0,0,0,2022/05/25,1
3089,Infinity! Our wings!!,Infinity! Our wings!!,Infinity! Our wings!!,A·ZU·NA,Lyrics: Ereca Suzuki<br>Composition / Arrangement: Keisuke Koyama,Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 6 Soundtrack,"Debuted on the eve of the 2nd School Idol Festival in season 2, episode 2 of the anime. After the shocking reveal that Setsuna and the student council president are the same person, she sung this song to declare she no longer needed to hide her love of school idols. In typical A·ZU·NA fashion, the mood changes as the singing rotates between members, making it fell like you're touring an amusement park going on different rides.<br>",3,302,jacket_3089,31003089,32003089,0,0,0,2022/06/08,1
3090,Poker face & Onegai! Fairy,Poker face & Onegai! Fairy,Poker face & Onegai! Fairy,A·ZU·NA,Lyrics / Composition: ShinQ and Ryuki Baba<br>Arrangement: Ryuki Baba,,"The theme of this song from quick-change virtuosos A·ZU·NA is all about jealousy. That keyword was submitted at a fan meeting. The girls sing about talking to someone they like in class, but being frustrated at failing to catch their eye. The intro features some excellent harmonizing between the unit's members.<br>",3,302,jacket_3089,31003090,32003090,0,0,0,2022/06/08,1
3091,EMOTION,EMOTION,EMOTION,Shioriko Mifune (C.V: Moeka Koizumi),Lyrics / Composition / Arrangement: tofubeats,Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 7 Soundtrack,"Played as an insert song in season 2, episode 7 of the Love Live! Nijigasaki High School Idol Club anime. The title says it all; after holding back her emotions for so long, Shioriko finally starts being honest with herself, breaking into a big smile at the height of the music video. Now that she remembers how much school idols mean to her, she can finally move forward.",3,390,jacket_3091,31003091,32003091,0,0,0,2022/06/22,1
3092,stars we chase,stars we chase,stars we chase,Mia Taylor (C.V: Shu Uchida),Lyrics: Konnie Aoki<br>Composition / Arrangement: TeddyLoid,Love Live! Nijigasaki High School Idol Club Anime Season 2 Episode 9 Soundtrack,"As part of the famous Taylor musical dynasty, Mia was always expected to be a world-class singer. Overwhelmed by the pressure, she turned her back on the stage and chose to become a composer, until a conversation with Rina changed her mind. She decided to sing again, on her terms, and sung this for Lanzhu when the latter considered returning to Hong Kong. The song, sung entirely in English, lays bare Mia's true feelings.",3,390,jacket_3092,31003092,32003092,0,0,0,2022/06/22,1
3094,Level Oops! Adventures,Level Oops! Adventures,Level Oops! Adventures,Nijigasaki High School Idol Club,Lyrics / Composition / Arrangement: T4K,,A fun romp with the Nijigasaki High School Idol Club playing all day at the arcade. The catchy rock tune changes to match the lyrics and will have you inserting another quarter to hear the next phrase.<br>,3,300,jacket_3125,31003094,32003094,0,0,0,2022/07/27,1
3095,Fashionista,Fashionista,Fashionista,DiverDiva,Lyrics / Composition / Arrangement: Dummy Dog,,"An exclusive bonus song from the Love Live! Nijigasaki High School Idol Club anime Blu-ray. Fans agree, this bass-heavy jazz-EDM fusion totally slaps with its trumpets and clapping. It's a natural extension for DiverDiva while still maintaining their signature style.<br>",3,301,jacket_3095,31003095,32003095,0,0,0,2022/06/24,1
