_id,_name,_shortName,_kana,_artist,_detailInfo,_dictionaryReference,_dictionaryComment,_bandCategory,_masterGroupId,_jacketImageName,_masterBgmId,_previewMasterBgmId,_locked,_obtainType,_isAcLevelMusic,_releaseDateTime,_masterReleaseLabelId
3064,翠いカナリア,翠いカナリア,アオイカナリア,三船栞子(CV.小泉萌香),"作詞：中村 歩 , 鈴木エレカ , JOE<br>作曲・編曲：今川トモミチ , 鈴木エレカ , JOE",スクスタストーリー27章挿入歌,スクスタストーリー27章挿入歌。教育実習生として虹ヶ咲学園にやってきた栞子の姉薫子に対し、守られるだけの子供ではなく対等な人間として扱ってほしいことを叫んだ魂の一曲。ロックな曲調に合わせた栞子の熱い想いが歌詞から伝わってくる。,3,390,jacket_3016,31003064,32003064,0,0,0,2021/10/06,1
3065,夢がここからはじまるよ,夢がここからはじまるよ,ユメカココカラハシマルヨ,虹ヶ咲学園スクールアイドル同好会,"作詞：Ayaka Miyake<br>作曲・編曲：中村 歩 , 野口大志",TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』第13話挿入歌,TVアニメの作中で初めてソロではなく全員で歌唱をした、「あなた」の背中を押してくれるような曲。そのMVには各々のソロの振り付けや、First Liveのステージが再現されていたりと、ファンが嬉しい様々な仕掛けが施されている。3rd LiveではTVアニメ1期第13話の流れが再現され、多くの人の心に残っている。<br>,3,300,jacket_3065,31003065,32003065,0,0,0,2021/01/13,1
3066,VIVID WORLD,VIVID WORLD,ヒヒツトワアルト,朝香果林(CV.久保田未夢),作詞：Ayaka Miyake　<br>作曲：Luis Ogata　<br>編曲：TeddyLoid,TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』第9話挿入歌,作中では「ダイバーフェス」にて披露された曲の通り、大きなフェスを連想させるようなEDM。「一人きりじゃきっと知らずにいた弱さ痛み翳り全部」といった歌詞のように、果林のもともとの弱さを歌いつつ、TVアニメ1期9話のタイトルであり、ニジガクにとって重要なフレーズである「仲間でライバル、ライバルだけど仲間」を体現した曲となっている。<br>,3,390,jacket_3066,31003066,32003066,0,0,0,2020/12/16,1
3067,サイコーハート,サイコーハート,サイコオハアト,宮下 愛(CV.村上奈津実),作詞：Ayaka Miyake<br>作曲・編曲：PASSiON KiNG,TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』第4話挿入歌,TVアニメ「ラブライブ！虹ヶ咲学園スクールアイドル同好会」1期第4話挿入歌。歌詞は笑顔や太陽がテーマとなっており、その中にも愛の好きなダジャレは健在。ゆったりな歌いだしから一気にテンションが上がっていく。朝に聞きたい一曲。,3,390,jacket_3067,31003067,32003067,0,0,0,2020/12/02,1
3068,ツナガルコネクト,ツナガルコネクト,ツナカルコネクト,天王寺璃奈(CV.田中ちえ美),作詞：Ayaka Miyake<br>作曲：DECO*27<br>編曲：ポリスピカデリー,TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』第6話挿入歌,感情を顔に出すことが苦手な璃奈が、「璃奈ちゃんボード」を駆使してソロライブを行った時に披露された曲。リアルの会話で発言を巻き戻すことができないことを「［Ctrl］+［Z］きかないし」といった璃奈ならではの歌詞で表している。機械が得意な璃奈に似合ったピコピコサウンドのチップチューン。,3,390,jacket_3068,31003068,32003068,0,0,0,2020/12/02,1
3069,やがてひとつの物語,やがてひとつの物語,ヤカテヒトツノモノカタリ,桜坂しずく(CV.前田佳織里),作詞・作曲：月見草<br>編曲：菊池博人,虹ヶ咲学園スクールアイドル同好会　しずくキズナエピソード21話挿入歌,「スクスタ」キズナエピソードにて、ファンクラブのみんなへ、朗読劇と歌を届けるために披露した曲。しずくが考えた「すべての、始まりの物語」をしずくの演じる「ある少女の物語」が一曲を通してミュージカルのように綴られている。<br>,3,390,jacket_3003,31003069,32003069,0,0,0,2020/09/02,1
3070,楽しいの天才,楽しいの天才,タノシイノテンサイ,宮下 愛(CV.村上奈津実),"作詞：Akira Sunset<br>作曲：Akira Sunset , Carlos K.<br>編曲：Carlos K.",虹ヶ咲学園スクールアイドル同好会　愛キズナエピソード21話挿入歌,「スクスタ」キズナエピソードにて、病院にいるみんなに向けて「楽しい」を伝えるため、元気にするためにライブした時に披露した曲。愛が好きなダジャレとラップが入り混ざったアッパーで笑顔になれるチューン。<br>,3,390,jacket_3003,31003070,32003070,0,0,0,2020/09/02,1
3071,決意の光,決意の光,ケツイノヒカリ,三船栞子(CV.小泉萌香),作詞・作曲・編曲：中村 歩、菊池博人,虹ヶ咲学園スクールアイドル同好会　栞子キズナエピソード6話挿入歌,キズナエピソードにて、スクールアイドル同好会の一員となった栞子が自分自身の新たな始まりを歌った曲。スクールアイドル活動を通して、自分の漠然とした大きな夢を和ロックのメロディに乗せて歌い上げている。<br>,3,390,jacket_3003,31003071,32003071,0,0,0,2020/09/02,1
3072,未来ハーモニー,未来ハーモニー,ミライハアモニイ,虹ヶ咲学園スクールアイドル同好会,"作詞：Kanata Okajima<br>作曲：Akira Sunset , ulala<br>編曲：ulala , Akira Sunset",,虹ヶ咲学園スクールアイドル同好会としては初めてのアニメーションＰＶ付きシングルのカップリング曲。カップリングであるこの曲も1コーラスだけアニメーションPVが制作された。壮大なストリングスと共にこれから始まる明るい未来への前向きな歌詞が多くの人の心に残っている。TVアニメ2期第11話ではアレンジされたBGMが使われた。<br>,3,300,jacket_3072,31003072,32003072,0,0,0,2020/07/29,1
3073,SUPER NOVA,SUPER NOVA,スウハアノウア,DiverDiva,作詞・作曲・編曲： Dummy Dog,,DiverDiva 1stシングル。「仲間でライバル」を体現したDiverDivaならではの本格派ダンスミュージック。銀河をイメージしたこの楽曲は、愛の勢いのあるラップと果林の大人びた歌声等、「月」と「太陽」のような二人の関係性を表す様々な対比が楽しむことができる。,3,301,jacket_3073,31003073,32003073,0,0,0,2020/02/12,1
3074,開花宣言,開花宣言,カイカセンケン,上原歩夢(CV.大西亜玖璃),作詞・作曲：Akira Sunset<br>編曲：遠藤ナオキ,虹ヶ咲学園スクールアイドル同好会　歩夢キズナエピソード12話挿入歌,キズナエピソードにて、ファンレターのお礼を歌詞に乗せて伝えようと思った歩夢が完成させた曲。開花宣言の花はガーベラで花言葉は「常に前進」。ファンのみんなと共に成長していこうという歩夢の前向きな気持ちが表れている。<br>,3,390,jacket_3047,31003074,32003074,0,0,0,2019/10/02,1
3075,友 & 愛,友 & 愛,ユウアントアイ,宮下 愛(CV.村上奈津実),"作詞：Akira Sunset<br>作曲：Carlos K.<br>編曲：Carlos K. , Konnie Aoki",虹ヶ咲学園スクールアイドル同好会　愛キズナエピソード12話挿入歌,虹ヶ咲学園スクールアイドル同好会 2ndアルバム収録曲。キズナエピソードにて、愛のファングループ「愛トモ」のメンバーである「あい友」へ向けた感謝のサプライズとして愛が作詞した曲である。友情や愛情をテーマにした歌詞で聴く人を笑顔にしてくれる。,3,390,jacket_3047,31003075,32003075,0,0,0,2019/10/02,1
3076,声繋ごうよ,声繋ごうよ,コエツナコウヨ,エマ・ヴェルデ(CV.指出毬亜),"作詞：Ryota Saito<br>作曲・編曲：浦島健太 , 山本 匠",虹ヶ咲学園スクールアイドル同好会　エマキズナエピソード12話挿入歌,キズナエピソードにて、保育園のボランティアに行ったエマが浮かない顔した子にも楽しい気持ちが届くようにと「あなた」と共に作った曲。First Liveではエピソードをもとにキッズダンサーがゲストで出演し、エマと一緒に踊った。,3,390,jacket_3047,31003076,32003076,0,0,0,2019/10/02,1
3077,テレテレパシー,テレテレパシー,テレレテハシイ,天王寺璃奈(CV.田中ちえ美),"作詞：NOVECHIKA , クボナオキ<br>作曲：クボナオキ<br>編曲：縄田寿志",虹ヶ咲学園スクールアイドル同好会　璃奈キズナエピソード12話挿入歌,キズナエピソードにて、璃奈が初めて璃奈ちゃんボードを外して歌った楽曲。キズナエピソード12話が配信されたときはSNSなどで大きな話題となった。ライブではテレパシーステッキを振る振付が印象に残る。,3,390,jacket_3047,31003077,32003077,0,0,0,2019/10/02,1
3078,TOKIMEKI Runners,TOKIMEKI Runners,トキメキランナアス,虹ヶ咲学園スクールアイドル同好会,作詞：畑 亜貴<br>作曲・編曲：矢鴇つかさ(Arte Refact),『ラブライブ！スクールアイドルフェスティバル ALL STARS』 オープニングテーマ,「ラブライブ！スクールアイドルフェスティバル ALL STARS」テーマソング。1stアルバムのリード曲。虹ヶ咲学園スクールアイドル同好会の始まりの曲であり、ライブでも定番の曲となっている。オープニングムービーではμ's、Aqours、虹ヶ咲の3校27人で踊るステージが印象的だった。,3,300,jacket_3078,31003078,32003078,0,0,0,2018/11/21,1
3079,ミラクル STAY TUNE！(Ver.1.),ミラクル STAY TUNE！(Ver.1.),ミラクルステイチユウンア,虹ヶ咲学園スクールアイドル同好会,"作詞：NOVECHIKA<br>作曲：NOVECHIKA , 吉村隆行<br>編曲：遠藤ナオキ",,「ラブライブ！シリーズのオールナイトニッポンGOLD」タイアップ企画スプリットシングル。ラジオタイアップにふさわしく賑やかで楽しい雰囲気が印象的なアッパーチューン。曲間には実際にラジオのコーナーのような12人の掛け合いがあり、4thライブでは関西弁Ver.も披露された。,3,300,jacket_3079,31003079,32003079,0,0,0,2021/11/24,1
3080,Colorful Dreams! Colorful Smiles!,Colorful Dreams! Colorful Smiles!,カラフルトリームスカラフルスマイルス,虹ヶ咲学園スクールアイドル同好会,"作詞：Ayaka Miyake<br>作曲：要田 健 , Carlos K.<br>編曲：要田 健 , tasuku",TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』2期 OP主題歌,イントロのコールが印象的な一曲。MVはお台場の海上でメンバーが歌っており、合間にはお台場や有明、豊洲など虹ヶ咲学園の舞台が描かれている。虹ヶ咲 5th ライブでは開幕をこの曲と衣装で飾っており、会場を一気に温めた。<br>,3,300,jacket_3080,31003080,32003080,0,0,0,2022/04/20,1
3081,トワイライト,トワイライト,トワイライト,虹ヶ咲学園スクールアイドル同好会,"作詞：鈴木エレカ<br>作曲：鈴木エレカ , JOE<br>編曲：JOE",,「青春の時間は永遠じゃないのかもしれない」「出逢えてよかった」といった出会いや別れを感じさせる歌詞と哀愁を感じるメロディからは残された時間を精一杯楽しもうといった気持ちを感じることができる。<br>,3,300,jacket_3080,31003081,32003081,0,0,0,2022/04/20,1
3082,夢が僕らの太陽さ,夢が僕らの太陽さ,ユメカホクラノタイヨウサ,虹ヶ咲学園スクールアイドル同好会,作詞：畑 亜貴<br>作曲・編曲：新田目 駿(HANO),TVアニメ『ラブライブ！虹ヶ咲学園スクールアイドル同好会』2期 ED主題歌,今日泣いちゃうようなことがあっても明日はまた笑顔でいようといった前向きな歌詞と、徐々に人が集まっていくように音数が増えていく構成が印象に残る。ライブではMVでメンバーが持っていた花を侑のもとへ渡す演出があり、心が温まった。<br>,3,300,jacket_3082,31003082,32003082,0,0,0,2022/04/27,1
