_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_nameEn,_masterReleaseLabelId
140440006,5044,ラクシャータ,2,200001,140440006,2,3,2970,3930,4190,14044_0006_00,14044_0006_01,2,,,0,0,0,0,Rakshata,1
100020110,1002,内緒のお手紙,2,200005,100020110,3,4,4120,4430,5270,10002_0110_00,10002_0110_01,3,,,0,0,0,0,Secret Letter,1
100070107,1007,あなたにテレパシー,1,100005,100070107,3,4,5280,4160,4380,10007_0107_00,10007_0107_01,3,,,0,0,0,0,Telepathic Link,1
100090113,1009,心からのメッセージ,3,300005,100090113,3,4,4600,5310,4000,10009_0113_00,10009_0113_01,3,,,0,0,0,0,From the Heart,1
100080111,1008,プリンセスクラウン,2,200002,100080111,2,3,3160,4250,4970,10008_0111_00,10008_0111_01,2,,,0,0,0,0,Princess' Crown,1
100090114,1009,ラッキーは一緒にね,2,200002,100090114,2,3,4310,3080,4910,10009_0114_00,10009_0114_01,2,,,0,0,0,0,Lucky for All of Us,1
100050111,1005,ワンモア・ライブ,1,100005,100050111,3,4,5320,4100,4490,10005_0111_00,10005_0111_01,3,,,0,0,0,0,One More Live Show,1
110010071,2001,楽しさ満点♪,1,100002,110010071,2,3,4970,3140,4260,11001_0071_00,11001_0071_01,2,,,0,0,0,0,A+ Fun!,1
110040068,2004,誘惑に打ち勝て！,2,200002,110040068,2,3,3230,4180,4970,11004_0068_00,11004_0068_01,2,,,0,0,0,0,Resist Temptation!,1
110030067,2003,ときめきコースター,3,300006,110030067,2,3,3390,5170,4390,11003_0067_00,11003_0067_01,2,,,0,0,0,0,Magical Coaster,1
110060071,2006,闇の遊園地,1,100003,110060071,3,4,5310,4570,4010,11006_0071_00,11006_0071_01,3,,,0,0,0,0,Dark Theme Park,1
110050070,2005,大好きを叫ぼう,2,200003,110050070,3,4,4110,4470,5330,11005_0070_00,11005_0070_01,3,,,0,0,0,0,Shouting My Love!,1
110050071,2005,ちょっぴり背伸び,2,200001,110050071,3,4,3450,4520,4880,11005_0071_00,11005_0071_01,3,,,0,0,0,0,A Bit More Grown Up,1
100060110,1006,ピアノに想いを込めて,1,100003,100060110,3,4,5330,4700,3860,10006_0110_00,10006_0110_01,3,,,0,0,0,0,Heart and Soul,1
100060111,1006,ポーカータイム,3,300001,100060111,3,4,4210,4880,3750,10006_0111_00,10006_0111_01,3,,,0,0,0,0,Poker Time,1
110020070,2002,桜の精,3,300002,110020070,2,3,4090,4810,3270,11002_0070_00,11002_0070_01,2,,,0,0,0,0,Cherry Blossom Fairy,1
110030068,2003,あなたの心に,1,100002,110030068,2,3,4810,3990,3380,11003_0068_00,11003_0068_01,2,,,0,0,0,0,In Your Heart,1
140300006,5030,黒崎隼,1,100001,140300006,2,3,4220,3940,2990,14030_0006_00,14030_0006_01,2,,,0,0,0,0,Shun Kurosaki,1
140470006,5047,黒羽咲良,3,300001,140470006,2,3,2940,4150,3920,14047_0006_00,14047_0006_01,2,,,0,0,0,0,Sakura Kurobane,1
110030069,2003,ハグしたいな♪,2,200006,110030069,3,4,4380,4160,5280,11003_0069_00,11003_0069_01,3,,,0,0,0,0,I Wanna Hug You!,1
110040069,2004,心を込めて,3,300006,110040069,3,4,4170,5300,4400,11004_0069_00,11004_0069_01,3,,,0,0,0,0,A Full Ceremony,1
110080068,2008,みんなへのラブ♡,1,100006,110080068,3,4,5350,4500,4100,11008_0068_00,11008_0068_01,3,,,0,0,0,0,My Love for Everyone,1
100060112,1006,木漏れ日シンフォニー,3,300002,100060112,2,3,4250,4910,3130,10006_0112_00,10006_0112_01,2,,,0,0,0,0,Sun-Dappled Symphony,1
100030110,1003,リフレッシュタイム,1,100002,100030110,2,3,5170,3400,4380,10003_0110_00,10003_0110_01,2,,,0,0,0,0,Time to Refresh,1
140010001,5001,スターライトセーラー,1,100001,140010001,2,3,1,1,1,14001_0001_00,14001_0001_01,2,,,0,0,0,0,Starlight Sailor,1
140750001,5075,フラワーサークル,1,100001,140750001,2,3,1,1,1,14075_0001_00,14075_0001_01,2,,,0,0,0,0,Floral Flourish,1
110030070,2003,時には気分で♪,2,200002,110030070,2,3,3090,4290,4920,11003_0070_00,11003_0070_01,2,,,0,0,0,0,Go with the Flow!,1
110060072,2006,魔界列車に乗って,1,100002,110060072,2,3,4920,4250,3120,11006_0072_00,11006_0072_01,2,,,0,0,0,0,On the Phantom Train,1
110090070,2009,びゅーんっとおでかけ,3,300002,110090070,2,3,3210,4960,4210,11009_0070_00,11009_0070_01,2,,,0,0,0,0,Zooming Off,1
110020071,2002,安全を守るために,1,100006,110020071,2,3,5180,3370,4400,11002_0071_00,11002_0071_01,2,,,0,0,0,0,To Keep People Safe,1
110010072,2001,チカッチホイッスル,2,200004,110010072,3,4,4600,3980,5330,11001_0072_00,11001_0072_01,3,,,0,0,0,0,Chika's Whistle,1
100010114,1001,手作りはいかが？,2,200002,100010114,2,3,3610,3850,4710,10001_0114_00,10001_0114_01,2,,,0,0,0,0,Handmade Sweets,1
100070108,1007,奇跡が起きた日,1,100002,100070108,2,3,4810,3950,3420,10007_0108_00,10007_0108_01,2,,,0,0,0,0,A Miraculous Day,1
140140006,5014,鳥居歩美,2,200001,140140006,2,3,2970,3930,4210,14014_0006_00,14014_0006_01,2,,,0,0,0,0,Ayumi Torii,1
140210006,5021,支倉かさね,1,100001,140210006,2,3,4150,2940,3920,14021_0006_00,14021_0006_01,2,,,0,0,0,0,Kasane Hasekura,1
100050112,1005,あなたを応援,3,300005,100050112,3,4,4740,5380,3830,10005_0112_00,10005_0112_01,3,,,0,0,0,0,Cheering for You,1
100060113,1006,時には素直に,2,200005,100060113,3,4,3980,4580,5340,10006_0113_00,10006_0113_01,3,,,0,0,0,0,Honest Feelings,1
100080112,1008,披露しちゃいます♪,1,100005,100080112,3,4,5320,3850,4740,10008_0112_00,10008_0112_01,3,,,0,0,0,0,Let Me Show You!,1
100020111,1002,素直な喜びを乗せて,2,200002,100020111,2,3,3120,4250,4920,10002_0111_00,10002_0111_01,2,,,0,0,0,0,With Pure Joy,1
100040110,1004,思い出を抱きしめて,3,300010,100040110,3,4,4080,5340,4530,10004_0110_00,10004_0110_01,3,,,0,0,0,0,Embracing Memories,1
110070071,2007,優しいサポート,1,100002,110070071,2,3,4950,4220,3200,11007_0071_00,11007_0071_01,2,,,0,0,0,0,Gentle Support,1
110080069,2008,旅する気分,2,200002,110080069,2,3,4240,3170,4960,11008_0069_00,11008_0069_01,2,,,0,0,0,0,Wanderlust,1
110050072,2005,みんなに届くように,3,300006,110050072,2,3,3580,5090,4180,11005_0072_00,11005_0072_01,2,,,0,0,0,0,To Reach Everyone,1
110040070,2004,Aqoursトレイン,3,300013,110040070,3,4,4180,5290,4440,11004_0070_00,11004_0070_01,3,,,0,0,0,0,The Aqours Train,1
110050073,2005,決闘の理由,2,200002,110050073,2,3,4090,3270,4810,11005_0073_00,11005_0073_01,2,,,0,0,0,0,Why We Duel,1
110090071,2009,憧れの人のイメージで,1,100002,110090071,2,3,4740,3910,3510,11009_0071_00,11009_0071_01,2,,,0,0,0,0,Like My Role Model,1
140060006,5006,西村文絵,3,300001,140060006,2,3,3930,4190,2970,14006_0006_00,14006_0006_01,2,,,0,0,0,0,Fumie Nishimura,1
140500006,5050,相川涼,3,300001,140500006,2,3,2960,4170,3920,14050_0006_00,14050_0006_01,2,,,0,0,0,0,Ryo Aikawa,1
110010073,2001,チカチーの底力,1,100006,110010073,3,4,5280,4130,4290,11001_0073_00,11001_0073_01,3,,,0,0,0,0,Chika's Latent Power,1
110020072,2002,大好きな歌,3,300006,110020072,3,4,4500,5350,4100,11002_0072_00,11002_0072_01,3,,,0,0,0,0,My Favorite Songs,1
110050074,2005,私の恩返し,2,200006,110050074,3,4,3890,4690,5310,11005_0074_00,11005_0074_01,3,,,0,0,0,0,Repaying You,1
120040003,3004,迷子のランチタイム,3,300002,120040003,2,3,3650,4700,3820,12004_0003_00,12004_0003_01,2,,,0,0,0,0,Lost During Lunchtime,1
120070004,3007,空腹も忘れる,3,300002,120070004,2,3,3980,4770,3410,12007_0004_00,12007_0004_01,2,,,0,0,0,0,Even Forget to Eat,1
120090003,3009,ご多忙ランチ,1,100002,120090003,2,3,4660,3910,3590,12009_0003_00,12009_0003_01,2,,,0,0,0,0,Busy Lunchtime,1
100010115,1001,隠し味は、春の陽気,1,100002,100010115,2,3,4960,3150,4260,10001_0115_00,10001_0115_01,2,,,0,0,0,0,Spring Seasoning,1
100070109,1007,お手伝いのお礼,3,300002,100070109,2,3,3580,5100,4270,10007_0109_00,10007_0109_01,2,,,0,0,0,0,A Thank You Gift,1
110010074,2001,ちょっぴり大人気分♪,1,100002,110010074,2,3,4900,4220,3170,11001_0074_00,11001_0074_01,2,,,0,0,0,0,I Feel More Grown-Up,1
110060073,2006,魅惑のステップ,2,200002,110060073,2,3,3190,4220,4970,11006_0073_00,11006_0073_01,2,,,0,0,0,0,Captivating Steps,1
110080070,2008,エキゾチックナイト,3,300002,110080070,2,3,4280,4960,3130,11008_0070_00,11008_0070_01,2,,,0,0,0,0,Exotic Night,1
110070072,2007,お話の続き,2,200002,110070072,2,3,4370,3450,5130,11007_0072_00,11007_0072_01,2,,,0,0,0,0,The Next Chapter,1
110030071,2003,踊りたい気分,3,300004,110030071,3,4,3970,5320,4600,11003_0071_00,11003_0071_01,3,,,0,0,0,0,The Urge to Dance,1
100020112,1002,雨上がりレインボー,1,100002,100020112,2,3,4810,3270,4090,10002_0112_00,10002_0112_01,2,,,0,0,0,0,Rainbow After Rain,1
100030111,1003,相合いアンブレラ,3,300002,100030111,2,3,3480,4670,4010,10003_0111_00,10003_0111_01,2,,,0,0,0,0,Under One Umbrella,1
120060008,3006,近江彼方,1,100001,120060008,2,3,4160,2950,3920,12006_0008_00,12006_0008_01,2,,,0,0,0,0,Kanata Konoe,1
140560006,5056,早乙女紫,2,200001,140560006,2,3,3940,3000,4250,14056_0006_00,14056_0006_01,2,,,0,0,0,0,Yukari Saotome,1
100010116,1001,伝えたい気持ち,3,300005,100010116,3,4,4330,5350,4240,10001_0116_00,10001_0116_01,3,,,0,0,0,0,Expressing Myself,1
100030112,1003,あなたに届け,1,100005,100030112,3,4,5300,4170,4400,10003_0112_00,10003_0112_01,3,,,0,0,0,0,A Message for You,1
100040111,1004,高まる気持ち,2,200005,100040111,3,4,4130,4290,5280,10004_0111_00,10004_0111_01,3,,,0,0,0,0,Rush of Emotion,1
100070110,1007,スペシャルタロット,3,300004,100070110,3,4,3860,5330,4700,10007_0110_00,10007_0110_01,3,,,0,0,0,0,Special Tarot,1
100070111,1007,幸せに導かれて,2,200001,100070111,3,4,4210,3750,4880,10007_0111_00,10007_0111_01,3,,,0,0,0,0,Guided by Happiness,1
100050113,1005,扇げば涼し,1,100002,100050113,2,3,4980,3150,4250,10005_0113_00,10005_0113_01,2,,,0,0,0,0,Fanning and Cooling,1
100090115,1009,ライクアビー玉,3,300002,100090115,2,3,4300,4920,3080,10009_0115_00,10009_0115_01,2,,,0,0,0,0,Like a Marble,1
100060114,1006,しゅわしゅわラムネ,3,300011,100060114,3,4,4030,5340,4580,10006_0114_00,10006_0114_01,3,,,0,0,0,0,Bubbly Ramune,1
110080071,2008,シャイニーバースデー,1,100003,110080071,3,4,5330,4110,4470,11008_0071_00,11008_0071_01,3,,,0,0,0,0,Shiny Birthday,1
110080072,2008,パーティーへようこそ,1,100001,110080072,3,4,4880,3750,4210,11008_0072_00,11008_0072_01,3,,,0,0,0,0,Welcome to the Party,1
110040071,2004,あなたをトリコに,1,100002,110040071,2,3,4960,4270,3140,11004_0071_00,11004_0071_01,2,,,0,0,0,0,My Captive,1
110050075,2005,私のこだわり,1,100002,110050075,2,3,4920,3110,4260,11005_0075_00,11005_0075_01,2,,,0,0,0,0,In the Details,1
110090072,2009,緊張を半分こ,3,300006,110090072,2,3,3400,5140,4410,11009_0072_00,11009_0072_01,2,,,0,0,0,0,Sharing Worries,1
110020073,2002,ミステリアスナイト,2,200004,110020073,3,4,3980,4620,5350,11002_0073_00,11002_0073_01,3,,,0,0,0,0,Mysterious Night,1
110070073,2007,あなたの横顔,3,300002,110070073,2,3,3570,4670,3920,11007_0073_00,11007_0073_01,2,,,0,0,0,0,Your Profile,1
110080073,2008,相合い傘,1,100002,110080073,2,3,4800,3930,3450,11008_0073_00,11008_0073_01,2,,,0,0,0,0,Sharing an Umbrella,1
120080008,3008,エマ・ヴェルデ,2,200001,120080008,2,3,3930,2970,4190,12008_0008_00,12008_0008_01,2,,,0,0,0,0,Emma Verde,1
140220006,5022,多々良るう,2,200001,140220006,2,3,2990,3940,4220,14022_0006_00,14022_0006_01,2,,,0,0,0,0,Ru Tatara,1
100030113,1003,夏の盛り合わせ,1,100002,100030113,2,3,4980,3130,4260,10003_0113_00,10003_0113_01,2,,,0,0,0,0,Summer Assortment,1
100020113,1002,涼音響きて,2,200011,100020113,2,3,3590,4170,5090,10002_0113_00,10002_0113_01,2,,,0,0,0,0,A Refreshing Sound,1
110030072,2003,みんなとシャボン玉,3,300002,110030072,2,3,3170,4980,4230,11003_0072_00,11003_0072_01,2,,,0,0,0,0,Bubbles Together,1
110040072,2004,シャボン玉のコツ♪,3,300002,110040072,2,3,4260,4890,3130,11004_0072_00,11004_0072_01,2,,,0,0,0,0,Bubble-Blowing Trick,1
110090073,2009,ルビィのアイディア♪,2,200002,110090073,2,3,4260,3140,4980,11009_0073_00,11009_0073_01,2,,,0,0,0,0,Ruby's Idea,1
110060074,2006,壊れやすきもの,1,100006,110060074,2,3,5140,4410,3400,11006_0074_00,11006_0074_01,2,,,0,0,0,0,Fragile Creations,1
110080074,2008,シャボン玉に誘われて,2,200004,110080074,3,4,4610,4010,5290,11008_0074_00,11008_0074_01,3,,,0,0,0,0,Led by Bubbles,1
140080007,5008,クリスティーナ,3,300001,140080007,1,2,690,1850,540,14008_0007_00,14008_0007_01,1,,,0,0,0,0,Christina,1
100050114,1005,あした天気になあれ,2,200002,100050114,2,3,3270,4090,4810,10005_0114_00,10005_0114_01,2,,,0,0,0,0,For a Sunny Tomorrow,1
100090116,1009,夢いっぱい天の川,1,100002,100090116,2,3,4740,3580,3850,10009_0116_00,10009_0116_01,2,,,0,0,0,0,Milky Way of Dreams,1
100070112,1007,色とりどり花火,1,100002,100070112,2,3,4900,3170,4220,10007_0112_00,10007_0112_01,2,,,0,0,0,0,Colorful Fireworks,1
100080113,1008,ビー玉ころころ,2,200009,100080113,3,4,4500,4100,5310,10008_0113_00,10008_0113_01,3,,,0,0,0,0,Rolling Marble,1
110060075,2006,バースデーラグナロク,3,300003,110060075,3,4,4470,5330,4110,11006_0075_00,11006_0075_01,3,,,0,0,0,0,Birthday Ragnarok,1
110060076,2006,今日はなんの日？,3,300001,110060076,3,4,3180,4890,4790,11006_0076_00,11006_0076_01,3,,,0,0,0,0,Guess What Today Is?,1
140310007,5031,設楽ふみ,3,300001,140310007,1,2,1050,2610,640,14031_0007_00,14031_0007_01,1,,,0,0,0,0,Fumi Shitara,1
110020074,2002,シャボン玉のメロディ,3,300002,110020074,2,3,4260,4960,3150,11002_0074_00,11002_0074_01,2,,,0,0,0,0,The Bubble's Melody,1
110070074,2007,シャボン玉シャワー,1,100002,110070074,2,3,4920,3080,4300,11007_0074_00,11007_0074_01,2,,,0,0,0,0,Shower of Bubbles,1
110010075,2001,一緒に飛ばそう♪,2,200006,110010075,2,3,4410,3400,5140,11001_0075_00,11001_0075_01,2,,,0,0,0,0,Let's Blow Bubbles,1
110050076,2005,あなたとシャボン玉,1,100004,110050076,3,4,5340,3940,4670,11005_0076_00,11005_0076_01,3,,,0,0,0,0,Bubbles for Two,1
140360007,5036,福原命,3,300001,140360007,1,2,680,2410,1210,14036_0007_00,14036_0007_01,1,,,0,0,0,0,Mikoto Fukuhara,1
110040073,2004,帽子とワンピース,2,200002,110040073,2,3,3920,3570,4670,11004_0073_00,11004_0073_01,2,,,0,0,0,0,Hat and Dress,1
110050077,2005,内浦の浜辺,3,300002,110050077,2,3,3920,4760,3490,11005_0077_00,11005_0077_01,2,,,0,0,0,0,Uchiura's Beach,1
110010076,2001,全力ライブ,1,100006,110010076,2,3,4980,3040,4350,11001_0076_00,11001_0076_01,2,,,0,0,0,0,Full-Power Live Show,1
110020075,2002,音を繋いで,3,300006,110020075,2,3,4330,4920,3030,11002_0075_00,11002_0075_01,2,,,0,0,0,0,Sounds Tied Together,1
110030073,2003,Aqoursのこれから,2,200006,110030073,2,3,3030,4330,4940,11003_0073_00,11003_0073_01,2,,,0,0,0,0,Aqours' Future,1
110040074,2004,バーニングクイズ,3,300006,110040074,2,3,4350,4980,3040,11004_0074_00,11004_0074_01,2,,,0,0,0,0,Fiery Competition,1
110050078,2005,波に乗って,2,200006,110050078,2,3,3040,4360,4980,11005_0078_00,11005_0078_01,2,,,0,0,0,0,Riding Our Wave,1
110060077,2006,占い師ヨハネの福音,3,300006,110060077,2,3,4360,4980,3040,11006_0077_00,11006_0077_01,2,,,0,0,0,0,A Positive Reading,1
110070075,2007,お揃いのハナマル,1,100006,110070075,2,3,4930,3030,4330,11007_0075_00,11007_0075_01,2,,,0,0,0,0,Matching Mark,1
110080075,2008,パーフェクトプラン,1,100006,110080075,2,3,4980,4360,3040,11008_0075_00,11008_0075_01,2,,,0,0,0,0,Perfect Plan,1
110090074,2009,ルビィのクイズ,2,200006,110090074,2,3,3040,4350,4980,11009_0074_00,11009_0074_01,2,,,0,0,0,0,Ruby's Quiz,1
100090117,1009,エールを受けて,2,200003,100090117,3,4,4700,3860,5330,10009_0117_00,10009_0117_01,3,,,0,0,0,0,Their Cheers for Me,1
100090118,1009,内緒で逆サプライズ,1,100001,100090118,3,4,4880,3450,4520,10009_0118_00,10009_0118_01,3,,,0,0,0,0,A Surprise in Return,1
100040112,1004,光る水しぶき,2,200002,100040112,2,3,3120,4280,4880,10004_0112_00,10004_0112_01,2,,,0,0,0,0,Sparkling Spray,1
100010117,1001,思いっきり弾いて！,3,300009,100010117,2,3,4390,5180,3380,10001_0117_00,10001_0117_01,2,,,0,0,0,0,Shoot for the Stars!,1
110010077,2001,想いを伝えて,1,100003,110010077,3,4,5330,4470,4110,11001_0077_00,11001_0077_01,3,,,0,0,0,0,Sharing My Feelings,1
140510007,5051,イザベラ,1,100001,140510007,1,2,2350,500,750,14051_0007_00,14051_0007_01,1,,,0,0,0,0,Isabella,1
110010078,2001,宝探しを一緒に,3,300002,110010078,2,3,4260,4960,3150,11001_0078_00,11001_0078_01,2,,,0,0,0,0,Treasure for Two,1
110070076,2007,プールサイドの誘惑,3,300002,110070076,2,3,4250,4910,3130,11007_0076_00,11007_0076_01,2,,,0,0,0,0,Poolside Temptation,1
110080076,2008,私たちに溺れて♪,1,100002,110080076,2,3,4920,3080,4300,11008_0076_00,11008_0076_01,2,,,0,0,0,0,Feel Our Wave!,1
110050079,2005,こだわりを探して,2,200012,110050079,2,3,4380,3390,5180,11005_0079_00,11005_0079_01,2,,,0,0,0,0,Finding Perfection,1
110040075,2004,準備運動は入念に,2,200004,110040075,3,4,4080,4490,5330,11004_0075_00,11004_0075_01,3,,,0,0,0,0,Careful Warm-Up,1
100010118,1001,ミュージックスタート,2,200003,100010118,3,4,4700,3860,5330,10001_0118_00,10001_0118_01,3,,,0,0,0,0,Music Start!,1
110050080,2005,今夜、夢の続きを,3,300004,110050080,3,4,3810,5360,4730,11005_0080_00,11005_0080_01,3,,,0,0,0,0,May the Dream Go On,1
110090075,2009,翼の橋,1,100004,110090075,3,4,5340,3750,4820,11009_0075_00,11009_0075_01,3,,,0,0,0,0,Connected by Wings,1
140200007,5020,田中さち子,1,100001,140200007,1,2,2460,540,820,14020_0007_00,14020_0007_01,1,,,0,0,0,0,Sachiko Tanaka,1
100040113,1004,貝の色、海の音,2,200002,100040113,2,3,4090,3270,4810,10004_0113_00,10004_0113_01,2,,,0,0,0,0,"Sea, Color and Sound",1
100060115,1006,輝きの海に,3,300002,100060115,2,3,3950,4820,3410,10006_0115_00,10006_0115_01,2,,,0,0,0,0,To the Radiant Sea,1
100010119,1001,可愛さを引き出して,1,100003,100010119,3,4,5340,4630,3930,10001_0119_00,10001_0119_01,3,,,0,0,0,0,Doing It Justice,1
100020114,1002,キミとクルーズ,3,300003,100020114,3,4,3930,5340,4630,10002_0114_00,10002_0114_01,3,,,0,0,0,0,Cruising with You,1
100030114,1003,波に揺られて,2,200003,100030114,3,4,3930,4630,5340,10003_0114_00,10003_0114_01,3,,,0,0,0,0,Like a Rippling Wave,1
100040114,1004,秘密のポイント,3,300003,100040114,3,4,4700,5310,3880,10004_0114_00,10004_0114_01,3,,,0,0,0,0,A Secret Detail,1
100050115,1005,跳んで弾んで,1,100003,100050115,3,4,5310,4700,3880,10005_0115_00,10005_0115_01,3,,,0,0,0,0,"Hopping, Bouncing",1
100060116,1006,ポーズを決めて,3,300003,100060116,3,4,4570,5320,4020,10006_0116_00,10006_0116_01,3,,,0,0,0,0,Choosing a Pose,1
100070113,1007,星の導きを,2,200003,100070113,3,4,4570,4020,5320,10007_0113_00,10007_0113_01,3,,,0,0,0,0,Led by the Stars,1
100080114,1008,お気に入りポイント,2,200003,100080114,3,4,3880,4700,5310,10008_0114_00,10008_0114_01,3,,,0,0,0,0,Favorite Part,1
100090119,1009,熱意を聞かせて,1,100003,100090119,3,4,5320,4570,4020,10009_0119_00,10009_0119_01,3,,,0,0,0,0,Hearing Your Passion,1
100070114,1007,充電満タン♪,3,300002,100070114,2,3,3170,4970,4240,10007_0114_00,10007_0114_01,2,,,0,0,0,0,Fully Charged,1
100080115,1008,お手柔らかに,1,100002,100080115,2,3,4920,3080,4300,10008_0115_00,10008_0115_01,2,,,0,0,0,0,Go Easy on Us,1
100020115,1002,景色を眺めて,2,200003,100020115,3,4,4090,4500,5320,10002_0115_00,10002_0115_01,3,,,0,0,0,0,Gazing at the View,1
140250007,5025,白木凪,1,100001,140250007,1,2,3300,1150,580,14025_0007_00,14025_0007_01,1,,,0,0,0,0,Nagi Shiraki,1
110030074,2003,油断禁物♪,1,100002,110030074,2,3,4890,3130,4260,11003_0074_00,11003_0074_01,2,,,0,0,0,0,Stay on Guard!,1
110060078,2006,夕月の堕天,1,100002,110060078,2,3,4940,4210,3220,11006_0078_00,11006_0078_01,2,,,0,0,0,0,Moonlit Descent,1
110090076,2009,一緒に夜プール,2,200012,110090076,2,3,3400,4410,5140,11009_0076_00,11009_0076_01,2,,,0,0,0,0,Night Swim Together,1
110020076,2002,人魚姫を見つけて,3,300014,110020076,3,4,4500,5340,4110,11002_0076_00,11002_0076_01,3,,,0,0,0,0,Looking for Mermaids,1
110010079,2001,隠し味はみかん,2,200003,110010079,3,4,4700,3880,5310,11001_0079_00,11001_0079_01,3,,,0,0,0,0,Just a Hint of Mikan,1
110020077,2002,熱々を召し上がれ,1,100003,110020077,3,4,5310,4700,3880,11002_0077_00,11002_0077_01,3,,,0,0,0,0,Piping Hot Treat,1
110030075,2003,温めてあげる,3,300003,110030075,3,4,3930,5340,4630,11003_0075_00,11003_0075_01,3,,,0,0,0,0,Keeping You Warm,1
110040076,2004,木霊に耳を澄ませて,1,100003,110040076,3,4,5320,4570,4020,11004_0076_00,11004_0076_01,3,,,0,0,0,0,Listen to the Echoes,1
110050081,2005,特別な飲み物,3,300003,110050081,3,4,3980,5340,4580,11005_0081_00,11005_0081_01,3,,,0,0,0,0,Special Drink,1
110060079,2006,ヨハネの防御結界,1,100003,110060079,3,4,5310,4690,3890,11006_0079_00,11006_0079_01,3,,,0,0,0,0,Yohane's Barrier,1
110070077,2007,ミラクルカード,2,200003,110070077,3,4,4600,3980,5330,11007_0077_00,11007_0077_01,3,,,0,0,0,0,Miracle Card Game,1
110080077,2008,シャイニープラン,2,200003,110080077,3,4,4580,3980,5340,11008_0077_00,11008_0077_01,3,,,0,0,0,0,My Shiny Plan,1
110090077,2009,手を繋いで,3,300003,110090077,3,4,4020,5320,4570,11009_0077_00,11009_0077_01,3,,,0,0,0,0,Holding Hands,1
140120007,5012,御堂優理,1,100001,140120007,1,2,2070,510,770,14012_0007_00,14012_0007_01,1,,,0,0,0,0,Yuri Mido,1
