_id,_name,_category,_detailText,_priority,_spriteName,_masterReleaseLabelId
4001071,ハーフアニバーサリー ルビィ TOP10,4,ハーフアニバーサリー ルビィ TOP10,1071,title_e_0123_02009_0010,223101510
4001072,ハーフアニバーサリー 歩夢 TOP10,4,ハーフアニバーサリー 歩夢 TOP10,1072,title_e_0123_03001_0010,223101510
4001073,ハーフアニバーサリー かすみ TOP10,4,ハーフアニバーサリー かすみ TOP10,1073,title_e_0123_03002_0010,223101510
4001074,ハーフアニバーサリー しずく TOP10,4,ハーフアニバーサリー しずく TOP10,1074,title_e_0123_03003_0010,223101510
4001075,ハーフアニバーサリー 果林 TOP10,4,ハーフアニバーサリー 果林 TOP10,1075,title_e_0123_03004_0010,223101510
4001076,ハーフアニバーサリー 愛 TOP10,4,ハーフアニバーサリー 愛 TOP10,1076,title_e_0123_03005_0010,223101510
4001077,ハーフアニバーサリー 彼方 TOP10,4,ハーフアニバーサリー 彼方 TOP10,1077,title_e_0123_03006_0010,223101510
4001078,ハーフアニバーサリー せつ菜 TOP10,4,ハーフアニバーサリー せつ菜 TOP10,1078,title_e_0123_03007_0010,223101510
4001079,ハーフアニバーサリー エマ TOP10,4,ハーフアニバーサリー エマ TOP10,1079,title_e_0123_03008_0010,223101510
4001080,ハーフアニバーサリー 璃奈 TOP10,4,ハーフアニバーサリー 璃奈 TOP10,1080,title_e_0123_03009_0010,223101510
4001081,ハーフアニバーサリー 栞子 TOP10,4,ハーフアニバーサリー 栞子 TOP10,1081,title_e_0123_03010_0010,223101510
4001082,ハーフアニバーサリー ミア TOP10,4,ハーフアニバーサリー ミア TOP10,1082,title_e_0123_03011_0010,223101510
4001083,ハーフアニバーサリー 嵐珠 TOP10,4,ハーフアニバーサリー 嵐珠 TOP10,1083,title_e_0123_03012_0010,223101510
4001084,ハーフアニバーサリー かのん TOP10,4,ハーフアニバーサリー かのん TOP10,1084,title_e_0123_04001_0010,223101510
4001085,ハーフアニバーサリー 可可 TOP10,4,ハーフアニバーサリー 可可 TOP10,1085,title_e_0123_04002_0010,223101510
4001086,ハーフアニバーサリー 千砂都 TOP10,4,ハーフアニバーサリー 千砂都 TOP10,1086,title_e_0123_04003_0010,223101510
4001087,ハーフアニバーサリー すみれ TOP10,4,ハーフアニバーサリー すみれ TOP10,1087,title_e_0123_04004_0010,223101510
4001088,ハーフアニバーサリー 恋 TOP10,4,ハーフアニバーサリー 恋 TOP10,1088,title_e_0123_04005_0010,223101510
4001089,ハーフアニバーサリー きな子 TOP10,4,ハーフアニバーサリー きな子 TOP10,1089,title_e_0123_04006_0010,223101510
4001090,ハーフアニバーサリー メイ TOP10,4,ハーフアニバーサリー メイ TOP10,1090,title_e_0123_04007_0010,223101510
4001091,ハーフアニバーサリー 四季 TOP10,4,ハーフアニバーサリー 四季 TOP10,1091,title_e_0123_04008_0010,223101510
4001092,ハーフアニバーサリー 夏美 TOP10,4,ハーフアニバーサリー 夏美 TOP10,1092,title_e_0123_04009_0010,223101510
4001093,ハーフアニバーサリー 穂乃果 TOP100,4,ハーフアニバーサリー 穂乃果 TOP100,1093,title_e_0123_01001_0100,223101510
4001094,ハーフアニバーサリー 絵里 TOP100,4,ハーフアニバーサリー 絵里 TOP100,1094,title_e_0123_01002_0100,223101510
4001095,ハーフアニバーサリー ことり TOP100,4,ハーフアニバーサリー ことり TOP100,1095,title_e_0123_01003_0100,223101510
4001096,ハーフアニバーサリー 海未 TOP100,4,ハーフアニバーサリー 海未 TOP100,1096,title_e_0123_01004_0100,223101510
4001097,ハーフアニバーサリー 凛 TOP100,4,ハーフアニバーサリー 凛 TOP100,1097,title_e_0123_01005_0100,223101510
4001098,ハーフアニバーサリー 真姫 TOP100,4,ハーフアニバーサリー 真姫 TOP100,1098,title_e_0123_01006_0100,223101510
4001099,ハーフアニバーサリー 希 TOP100,4,ハーフアニバーサリー 希 TOP100,1099,title_e_0123_01007_0100,223101510
4001100,ハーフアニバーサリー 花陽 TOP100,4,ハーフアニバーサリー 花陽 TOP100,1100,title_e_0123_01008_0100,223101510
4001101,ハーフアニバーサリー にこ TOP100,4,ハーフアニバーサリー にこ TOP100,1101,title_e_0123_01009_0100,223101510
4001102,ハーフアニバーサリー 千歌 TOP100,4,ハーフアニバーサリー 千歌 TOP100,1102,title_e_0123_02001_0100,223101510
4001103,ハーフアニバーサリー 梨子 TOP100,4,ハーフアニバーサリー 梨子 TOP100,1103,title_e_0123_02002_0100,223101510
4001104,ハーフアニバーサリー 果南 TOP100,4,ハーフアニバーサリー 果南 TOP100,1104,title_e_0123_02003_0100,223101510
4001105,ハーフアニバーサリー ダイヤ TOP100,4,ハーフアニバーサリー ダイヤ TOP100,1105,title_e_0123_02004_0100,223101510
4001106,ハーフアニバーサリー 曜 TOP100,4,ハーフアニバーサリー 曜 TOP100,1106,title_e_0123_02005_0100,223101510
4001107,ハーフアニバーサリー 善子 TOP100,4,ハーフアニバーサリー 善子 TOP100,1107,title_e_0123_02006_0100,223101510
4001108,ハーフアニバーサリー 花丸 TOP100,4,ハーフアニバーサリー 花丸 TOP100,1108,title_e_0123_02007_0100,223101510
4001109,ハーフアニバーサリー 鞠莉 TOP100,4,ハーフアニバーサリー 鞠莉 TOP100,1109,title_e_0123_02008_0100,223101510
4001110,ハーフアニバーサリー ルビィ TOP100,4,ハーフアニバーサリー ルビィ TOP100,1110,title_e_0123_02009_0100,223101510
4001111,ハーフアニバーサリー 歩夢 TOP100,4,ハーフアニバーサリー 歩夢 TOP100,1111,title_e_0123_03001_0100,223101510
4001112,ハーフアニバーサリー かすみ TOP100,4,ハーフアニバーサリー かすみ TOP100,1112,title_e_0123_03002_0100,223101510
4001113,ハーフアニバーサリー しずく TOP100,4,ハーフアニバーサリー しずく TOP100,1113,title_e_0123_03003_0100,223101510
4001114,ハーフアニバーサリー 果林 TOP100,4,ハーフアニバーサリー 果林 TOP100,1114,title_e_0123_03004_0100,223101510
4001115,ハーフアニバーサリー 愛 TOP100,4,ハーフアニバーサリー 愛 TOP100,1115,title_e_0123_03005_0100,223101510
4001116,ハーフアニバーサリー 彼方 TOP100,4,ハーフアニバーサリー 彼方 TOP100,1116,title_e_0123_03006_0100,223101510
4001117,ハーフアニバーサリー せつ菜 TOP100,4,ハーフアニバーサリー せつ菜 TOP100,1117,title_e_0123_03007_0100,223101510
4001118,ハーフアニバーサリー エマ TOP100,4,ハーフアニバーサリー エマ TOP100,1118,title_e_0123_03008_0100,223101510
4001119,ハーフアニバーサリー 璃奈 TOP100,4,ハーフアニバーサリー 璃奈 TOP100,1119,title_e_0123_03009_0100,223101510
4001120,ハーフアニバーサリー 栞子 TOP100,4,ハーフアニバーサリー 栞子 TOP100,1120,title_e_0123_03010_0100,223101510
4001121,ハーフアニバーサリー ミア TOP100,4,ハーフアニバーサリー ミア TOP100,1121,title_e_0123_03011_0100,223101510
4001122,ハーフアニバーサリー 嵐珠 TOP100,4,ハーフアニバーサリー 嵐珠 TOP100,1122,title_e_0123_03012_0100,223101510
4001123,ハーフアニバーサリー かのん TOP100,4,ハーフアニバーサリー かのん TOP100,1123,title_e_0123_04001_0100,223101510
4001124,ハーフアニバーサリー 可可 TOP100,4,ハーフアニバーサリー 可可 TOP100,1124,title_e_0123_04002_0100,223101510
4001125,ハーフアニバーサリー 千砂都 TOP100,4,ハーフアニバーサリー 千砂都 TOP100,1125,title_e_0123_04003_0100,223101510
4001126,ハーフアニバーサリー すみれ TOP100,4,ハーフアニバーサリー すみれ TOP100,1126,title_e_0123_04004_0100,223101510
4001127,ハーフアニバーサリー 恋 TOP100,4,ハーフアニバーサリー 恋 TOP100,1127,title_e_0123_04005_0100,223101510
4001128,ハーフアニバーサリー きな子 TOP100,4,ハーフアニバーサリー きな子 TOP100,1128,title_e_0123_04006_0100,223101510
4001129,ハーフアニバーサリー メイ TOP100,4,ハーフアニバーサリー メイ TOP100,1129,title_e_0123_04007_0100,223101510
4001130,ハーフアニバーサリー 四季 TOP100,4,ハーフアニバーサリー 四季 TOP100,1130,title_e_0123_04008_0100,223101510
4001131,ハーフアニバーサリー 夏美 TOP100,4,ハーフアニバーサリー 夏美 TOP100,1131,title_e_0123_04009_0100,223101510
4001132,ハーフアニバーサリー 穂乃果 TOP300,4,ハーフアニバーサリー 穂乃果 TOP300,1132,title_e_0123_01001_0300,223101510
4001133,ハーフアニバーサリー 絵里 TOP300,4,ハーフアニバーサリー 絵里 TOP300,1133,title_e_0123_01002_0300,223101510
4001134,ハーフアニバーサリー ことり TOP300,4,ハーフアニバーサリー ことり TOP300,1134,title_e_0123_01003_0300,223101510
4001135,ハーフアニバーサリー 海未 TOP300,4,ハーフアニバーサリー 海未 TOP300,1135,title_e_0123_01004_0300,223101510
4001136,ハーフアニバーサリー 凛 TOP300,4,ハーフアニバーサリー 凛 TOP300,1136,title_e_0123_01005_0300,223101510
4001137,ハーフアニバーサリー 真姫 TOP300,4,ハーフアニバーサリー 真姫 TOP300,1137,title_e_0123_01006_0300,223101510
4001138,ハーフアニバーサリー 希 TOP300,4,ハーフアニバーサリー 希 TOP300,1138,title_e_0123_01007_0300,223101510
4001139,ハーフアニバーサリー 花陽 TOP300,4,ハーフアニバーサリー 花陽 TOP300,1139,title_e_0123_01008_0300,223101510
4001140,ハーフアニバーサリー にこ TOP300,4,ハーフアニバーサリー にこ TOP300,1140,title_e_0123_01009_0300,223101510
4001141,ハーフアニバーサリー 千歌 TOP300,4,ハーフアニバーサリー 千歌 TOP300,1141,title_e_0123_02001_0300,223101510
4001142,ハーフアニバーサリー 梨子 TOP300,4,ハーフアニバーサリー 梨子 TOP300,1142,title_e_0123_02002_0300,223101510
4001143,ハーフアニバーサリー 果南 TOP300,4,ハーフアニバーサリー 果南 TOP300,1143,title_e_0123_02003_0300,223101510
4001144,ハーフアニバーサリー ダイヤ TOP300,4,ハーフアニバーサリー ダイヤ TOP300,1144,title_e_0123_02004_0300,223101510
4001145,ハーフアニバーサリー 曜 TOP300,4,ハーフアニバーサリー 曜 TOP300,1145,title_e_0123_02005_0300,223101510
4001146,ハーフアニバーサリー 善子 TOP300,4,ハーフアニバーサリー 善子 TOP300,1146,title_e_0123_02006_0300,223101510
4001147,ハーフアニバーサリー 花丸 TOP300,4,ハーフアニバーサリー 花丸 TOP300,1147,title_e_0123_02007_0300,223101510
4001148,ハーフアニバーサリー 鞠莉 TOP300,4,ハーフアニバーサリー 鞠莉 TOP300,1148,title_e_0123_02008_0300,223101510
4001149,ハーフアニバーサリー ルビィ TOP300,4,ハーフアニバーサリー ルビィ TOP300,1149,title_e_0123_02009_0300,223101510
4001150,ハーフアニバーサリー 歩夢 TOP300,4,ハーフアニバーサリー 歩夢 TOP300,1150,title_e_0123_03001_0300,223101510
4001151,ハーフアニバーサリー かすみ TOP300,4,ハーフアニバーサリー かすみ TOP300,1151,title_e_0123_03002_0300,223101510
4001152,ハーフアニバーサリー しずく TOP300,4,ハーフアニバーサリー しずく TOP300,1152,title_e_0123_03003_0300,223101510
4001153,ハーフアニバーサリー 果林 TOP300,4,ハーフアニバーサリー 果林 TOP300,1153,title_e_0123_03004_0300,223101510
4001154,ハーフアニバーサリー 愛 TOP300,4,ハーフアニバーサリー 愛 TOP300,1154,title_e_0123_03005_0300,223101510
4001155,ハーフアニバーサリー 彼方 TOP300,4,ハーフアニバーサリー 彼方 TOP300,1155,title_e_0123_03006_0300,223101510
4001156,ハーフアニバーサリー せつ菜 TOP300,4,ハーフアニバーサリー せつ菜 TOP300,1156,title_e_0123_03007_0300,223101510
4001157,ハーフアニバーサリー エマ TOP300,4,ハーフアニバーサリー エマ TOP300,1157,title_e_0123_03008_0300,223101510
4001158,ハーフアニバーサリー 璃奈 TOP300,4,ハーフアニバーサリー 璃奈 TOP300,1158,title_e_0123_03009_0300,223101510
4001159,ハーフアニバーサリー 栞子 TOP300,4,ハーフアニバーサリー 栞子 TOP300,1159,title_e_0123_03010_0300,223101510
4001160,ハーフアニバーサリー ミア TOP300,4,ハーフアニバーサリー ミア TOP300,1160,title_e_0123_03011_0300,223101510
4001161,ハーフアニバーサリー 嵐珠 TOP300,4,ハーフアニバーサリー 嵐珠 TOP300,1161,title_e_0123_03012_0300,223101510
4001162,ハーフアニバーサリー かのん TOP300,4,ハーフアニバーサリー かのん TOP300,1162,title_e_0123_04001_0300,223101510
4001163,ハーフアニバーサリー 可可 TOP300,4,ハーフアニバーサリー 可可 TOP300,1163,title_e_0123_04002_0300,223101510
4001164,ハーフアニバーサリー 千砂都 TOP300,4,ハーフアニバーサリー 千砂都 TOP300,1164,title_e_0123_04003_0300,223101510
4001165,ハーフアニバーサリー すみれ TOP300,4,ハーフアニバーサリー すみれ TOP300,1165,title_e_0123_04004_0300,223101510
4001166,ハーフアニバーサリー 恋 TOP300,4,ハーフアニバーサリー 恋 TOP300,1166,title_e_0123_04005_0300,223101510
4001167,ハーフアニバーサリー きな子 TOP300,4,ハーフアニバーサリー きな子 TOP300,1167,title_e_0123_04006_0300,223101510
4001168,ハーフアニバーサリー メイ TOP300,4,ハーフアニバーサリー メイ TOP300,1168,title_e_0123_04007_0300,223101510
4001169,ハーフアニバーサリー 四季 TOP300,4,ハーフアニバーサリー 四季 TOP300,1169,title_e_0123_04008_0300,223101510
4001170,ハーフアニバーサリー 夏美 TOP300,4,ハーフアニバーサリー 夏美 TOP300,1170,title_e_0123_04009_0300,223101510
4001171,ハーフアニバーサリー 穂乃果 TOP1000,4,ハーフアニバーサリー 穂乃果 TOP1000,1171,title_e_0123_01001_1000,223101510
4001172,ハーフアニバーサリー 絵里 TOP1000,4,ハーフアニバーサリー 絵里 TOP1000,1172,title_e_0123_01002_1000,223101510
4001173,ハーフアニバーサリー ことり TOP1000,4,ハーフアニバーサリー ことり TOP1000,1173,title_e_0123_01003_1000,223101510
4001174,ハーフアニバーサリー 海未 TOP1000,4,ハーフアニバーサリー 海未 TOP1000,1174,title_e_0123_01004_1000,223101510
4001175,ハーフアニバーサリー 凛 TOP1000,4,ハーフアニバーサリー 凛 TOP1000,1175,title_e_0123_01005_1000,223101510
4001176,ハーフアニバーサリー 真姫 TOP1000,4,ハーフアニバーサリー 真姫 TOP1000,1176,title_e_0123_01006_1000,223101510
4001177,ハーフアニバーサリー 希 TOP1000,4,ハーフアニバーサリー 希 TOP1000,1177,title_e_0123_01007_1000,223101510
4001178,ハーフアニバーサリー 花陽 TOP1000,4,ハーフアニバーサリー 花陽 TOP1000,1178,title_e_0123_01008_1000,223101510
4001179,ハーフアニバーサリー にこ TOP1000,4,ハーフアニバーサリー にこ TOP1000,1179,title_e_0123_01009_1000,223101510
4001180,ハーフアニバーサリー 千歌 TOP1000,4,ハーフアニバーサリー 千歌 TOP1000,1180,title_e_0123_02001_1000,223101510
4001181,ハーフアニバーサリー 梨子 TOP1000,4,ハーフアニバーサリー 梨子 TOP1000,1181,title_e_0123_02002_1000,223101510
4001182,ハーフアニバーサリー 果南 TOP1000,4,ハーフアニバーサリー 果南 TOP1000,1182,title_e_0123_02003_1000,223101510
4001183,ハーフアニバーサリー ダイヤ TOP1000,4,ハーフアニバーサリー ダイヤ TOP1000,1183,title_e_0123_02004_1000,223101510
4001184,ハーフアニバーサリー 曜 TOP1000,4,ハーフアニバーサリー 曜 TOP1000,1184,title_e_0123_02005_1000,223101510
4001185,ハーフアニバーサリー 善子 TOP1000,4,ハーフアニバーサリー 善子 TOP1000,1185,title_e_0123_02006_1000,223101510
4001186,ハーフアニバーサリー 花丸 TOP1000,4,ハーフアニバーサリー 花丸 TOP1000,1186,title_e_0123_02007_1000,223101510
4001187,ハーフアニバーサリー 鞠莉 TOP1000,4,ハーフアニバーサリー 鞠莉 TOP1000,1187,title_e_0123_02008_1000,223101510
4001188,ハーフアニバーサリー ルビィ TOP1000,4,ハーフアニバーサリー ルビィ TOP1000,1188,title_e_0123_02009_1000,223101510
4001189,ハーフアニバーサリー 歩夢 TOP1000,4,ハーフアニバーサリー 歩夢 TOP1000,1189,title_e_0123_03001_1000,223101510
4001190,ハーフアニバーサリー かすみ TOP1000,4,ハーフアニバーサリー かすみ TOP1000,1190,title_e_0123_03002_1000,223101510
4001191,ハーフアニバーサリー しずく TOP1000,4,ハーフアニバーサリー しずく TOP1000,1191,title_e_0123_03003_1000,223101510
4001192,ハーフアニバーサリー 果林 TOP1000,4,ハーフアニバーサリー 果林 TOP1000,1192,title_e_0123_03004_1000,223101510
4001193,ハーフアニバーサリー 愛 TOP1000,4,ハーフアニバーサリー 愛 TOP1000,1193,title_e_0123_03005_1000,223101510
4001194,ハーフアニバーサリー 彼方 TOP1000,4,ハーフアニバーサリー 彼方 TOP1000,1194,title_e_0123_03006_1000,223101510
